Symbol,Date,Open,High,Low,Close,Volume
NYDI.IDX,22-May-2020,2,2,2,2,6000
NYDJ.IDX,22-May-2020,17,17,17,17,20300
NYDK.IDX,22-May-2020,17,17,17,17,60900
NYDL.IDX,22-May-2020,34,34,34,34,30900
NYDM.IDX,22-May-2020,15,15,15,15,13500
NYDN.IDX,22-May-2020,66,66,66,66,105300
NYDO.IDX,22-May-2020,45,45,45,45,97900
NYDP.IDX,22-May-2020,10,10,10,10,46100
NYDU.IDX,22-May-2020,40,40,40,40,174200
NYHA.IDX,22-May-2020,8,8,8,8,59600
NYHB.IDX,22-May-2020,6,6,6,6,39400
NYHC.IDX,22-May-2020,6,6,6,6,10300
NYHD.IDX,22-May-2020,0.01,0.01,0.01,0.01,2900
NYHE.IDX,22-May-2020,0.01,0.01,0.01,0.01,6400
NYHF.IDX,22-May-2020,0.01,0.01,0.01,0.01,2000
NYHG.IDX,22-May-2020,0.01,0.01,0.01,0.01,1500
NYHH.IDX,22-May-2020,6,6,6,6,22700
NYHI.IDX,22-May-2020,2,2,2,2,6000
NYHJ.IDX,22-May-2020,18,18,18,18,20300
NYHK.IDX,22-May-2020,22,22,22,22,60900
NYHL.IDX,22-May-2020,35,35,35,35,30900
NYHM.IDX,22-May-2020,16,16,16,16,13500
NYHN.IDX,22-May-2020,73,73,73,73,105300
NYHO.IDX,22-May-2020,47,47,47,47,97900
NYHP.IDX,22-May-2020,10,10,10,10,46100
NYHU.IDX,22-May-2020,62,62,62,62,174200
NYLA.IDX,22-May-2020,0.01,0.01,0.01,0.01,59600
NYLB.IDX,22-May-2020,0.01,0.01,0.01,0.01,39400
NYLC.IDX,22-May-2020,0.01,0.01,0.01,0.01,10300
NYLD.IDX,22-May-2020,0.01,0.01,0.01,0.01,2900
NYLE.IDX,22-May-2020,0.01,0.01,0.01,0.01,6400
NYLF.IDX,22-May-2020,0.01,0.01,0.01,0.01,2000
NYLG.IDX,22-May-2020,0.01,0.01,0.01,0.01,1500
NYLH.IDX,22-May-2020,0.01,0.01,0.01,0.01,22700
NYLI.IDX,22-May-2020,0.01,0.01,0.01,0.01,6000
NYLJ.IDX,22-May-2020,1,1,1,1,20300
NYLK.IDX,22-May-2020,5,5,5,5,60900
NYLL.IDX,22-May-2020,1,1,1,1,30900
NYLM.IDX,22-May-2020,1,1,1,1,13500
NYLN.IDX,22-May-2020,7,7,7,7,105300
NYLO.IDX,22-May-2020,2,2,2,2,97900
NYLP.IDX,22-May-2020,0.01,0.01,0.01,0.01,46100
NYLU.IDX,22-May-2020,22,22,22,22,174200
OEX.IDX,22-May-2020,1355.46,1359.53,1349.41,1358.94,865286000
OFIN.IDX,22-May-2020,8229.54,8324.86,8200.2,8320.23,0
OILBR.IDX,22-May-2020,36.06,36.06,35.12,35.12,0
OILSW.IDX,22-May-2020,33.95,33.95,33.56,33.56,841033
ONE.IDX,22-May-2020,1355.46,1359.53,1349.41,1358.94,0
OSX.IDX,22-May-2020,30.74,30.85,29.84,30.36,0
OVX.IDX,22-May-2020,89.06,89.06,82.74,84.98,0
PLD.IDX,22-May-2020,2069.4,2077.8,1945.1,1977.1,1566
PLT.IDX,22-May-2020,864.9,900.6,846.9,886.3,18945
QSHD.IDX,22-May-2020,7,1940,7,1386,0
QSHF.IDX,22-May-2020,-1,646,-915,455,0
QSHR.IDX,22-May-2020,0.85,1.82,0.52,1.32,0
QSHU.IDX,22-May-2020,6,1841,6,1841,0
QVLD.IDX,22-May-2020,0.93,1178.5,0.93,1149.87,0
QVLF.IDX,22-May-2020,-0.93,891.68,-28.02,891.68,0
QVLR.IDX,22-May-2020,12.92,12.92,0.93,1.77,0
QVLU.IDX,22-May-2020,43.58,2041.55,43.58,2041.55,0
R1FD.IDX,22-May-2020,48.84,57.07,40.22,57.07,0
R1FI.IDX,22-May-2020,84.05,84.05,82.04,84.05,0
R1OF.IDX,22-May-2020,34.1,35.4,33.9,35.4,0
R1OH.IDX,22-May-2020,29.38,30.89,29.08,30.89,0
R1TH.IDX,22-May-2020,30.09,31.69,29.98,31.69,0
R1TW.IDX,22-May-2020,66.19,69.5,63.28,69.5,0
R2FD.IDX,22-May-2020,64.24,67.24,48.37,67.14,0
R2FI.IDX,22-May-2020,76.44,76.44,72.99,76.24,0
R2OF.IDX,22-May-2020,30.21,31.89,29.65,31.89,0
R2OH.IDX,22-May-2020,25.48,27,25.48,26.95,0
R2TH.IDX,22-May-2020,25.94,26.65,25.63,26.65,0
R2TW.IDX,22-May-2020,65,67.19,58.39,67.14,0
R3FD.IDX,22-May-2020,58.94,63.67,45.92,63.6,0
R3FI.IDX,22-May-2020,79.36,79.36,76.37,79.12,0
R3OF.IDX,22-May-2020,31.45,32.95,30.96,32.95,0
R3OH.IDX,22-May-2020,26.47,27.9,26.3,27.9,0
R3TH.IDX,22-May-2020,27.1,28.14,26.89,28.14,0
R3TW.IDX,22-May-2020,65.51,68.02,60.12,67.98,0
RTCM.IDX,22-May-2020,183.57,183.88,181.79,182.99,10700300
RTRE.IDX,22-May-2020,143.78,143.78,141.98,143.02,8591100
S1FD.IDX,22-May-2020,31,46,26,46,0
S1FI.IDX,22-May-2020,78,83,78,82,0
S1OF.IDX,22-May-2020,38,39,37,38,0
S1OH.IDX,22-May-2020,36,38,36,38,0
S1TH.IDX,22-May-2020,37,38,37,38,0
S1TR.IDX,22-May-2020,160.42,162.52,157.12,161.41,0
S1TW.IDX,22-May-2020,51,59,50,59,0
S2TR.IDX,22-May-2020,459.83,460.63,451.41,456.17,0
S3TR.IDX,22-May-2020,952.78,956.18,942.56,950.3,0
S4FD.IDX,22-May-2020,65.25,67.25,47.75,67.25,0
S4FI.IDX,22-May-2020,84.5,85,82,84.25,0
S4OF.IDX,22-May-2020,29.5,29.75,27.5,29.25,0
S4OH.IDX,22-May-2020,22.25,24,21.5,24,0
S4TH.IDX,22-May-2020,23.25,24.5,23.25,24.5,0
S4TR.IDX,22-May-2020,503,503.15,500.1,502.71,0
S4TW.IDX,22-May-2020,72.5,73.75,66.5,73.75,0
S5FD.IDX,22-May-2020,38.61,50.89,31.88,50.89,0
S5FI.IDX,22-May-2020,81.78,82.37,79.6,82.37,0
S5OF.IDX,22-May-2020,32.27,35.04,32.27,34.85,0
S5OH.IDX,22-May-2020,28.71,30.69,28.71,30.49,0
S5TH.IDX,22-May-2020,29.7,31.28,29.7,31.28,0
S5TR.IDX,22-May-2020,469.69,471.68,464.7,468.4,0
S5TW.IDX,22-May-2020,59.8,64.15,57.82,64.15,0
S6CD.IDX,22-May-2020,457.41,458.96,449.95,458.61,0
S6CS.IDX,22-May-2020,1700.82,1704.4,1692.21,1703.55,0
S6EP.IDX,22-May-2020,117.13,117.13,113.32,116.23,0
S6FD.IDX,22-May-2020,65.83,69,45.83,69,0
S6FI.IDX,22-May-2020,76.66,76.83,73,76.83,0
S6FP.IDX,22-May-2020,672.57,676.3,662.18,671.95,0
S6HC.IDX,22-May-2020,2856.25,2876.09,2830.11,2875.44,0
S6IP.IDX,22-May-2020,876.67,882.67,865.95,879.45,0
S6MP.IDX,22-May-2020,358.23,361.05,352.22,360.9,0
S6OF.IDX,22-May-2020,25.16,27.33,25,27.33,0
S6OH.IDX,22-May-2020,19.16,21.33,19.16,21,0
S6TH.IDX,22-May-2020,20.5,21.66,20.16,21.66,0
S6TP.IDX,22-May-2020,713.12,720.63,709.85,720.47,0
S6TR.IDX,22-May-2020,1503.68,1505.97,1480.57,1496.58,0
S6TW.IDX,22-May-2020,66.33,68.5,56.66,68.5,0
S6UP.IDX,22-May-2020,598.11,601.91,595.23,601.8,0
S7TR.IDX,22-May-2020,929.18,929.77,919.49,929.45,0
S8TR.IDX,22-May-2020,553.26,553.26,538.74,549.58,0
S9TR.IDX,22-May-2020,701.31,703.12,697.45,699.49,0
SAAB.IDX,22-May-2020,1698.05,1699,1644.47,1650.14,0
SACC.IDX,22-May-2020,3091.86,3092.34,2960.73,2963.16,0
SACN.IDX,22-May-2020,264.93,264.93,253.29,254.49,0
SAER.IDX,22-May-2020,59.63,59.72,59.07,59.58,0
SAIE.IDX,22-May-2020,165.62,167.25,163.41,165.85,0
SAIU.IDX,22-May-2020,139.61,140.09,137.07,138.87,0
SAJR.IDX,22-May-2020,133.57,133.69,127.3,128.12,0
SAJT.IDX,22-May-2020,97.34,97.44,92.78,93.38,0
SAPE.IDX,22-May-2020,3448.14,3455.22,3299.7,3312.01,0
SAPT.IDX,22-May-2020,99.71,99.9,98.81,99.79,0
SAPU.IDX,22-May-2020,3057.5,3065.31,2935.39,2955.13,0
SAQA.IDX,22-May-2020,3929.49,3931.94,3878.15,3904.52,0
SAQE.IDX,22-May-2020,3175.95,3178.92,3149.55,3174.02,0
SAUE.IDX,22-May-2020,133.74,133.94,132.47,133.62,0
SBAI.IDX,22-May-2020,62.43,62.52,61.14,62.13,0
SBER.IDX,22-May-2020,37,37.03,36.41,36.77,0
SBES.IDX,22-May-2020,1260.11,1260.61,1221.67,1224.85,0
SBFD.IDX,22-May-2020,46.42,64.28,35.71,60.71,0
SBFI.IDX,22-May-2020,89.28,89.28,82.14,89.28,0
SBIX.IDX,22-May-2020,227.42,227.89,223.33,225.68,165529400
SBNP.IDX,22-May-2020,2563.59,2635.48,2563.59,2574.7,0
SBOF.IDX,22-May-2020,32.14,35.71,32.14,32.14,0
SBOH.IDX,22-May-2020,17.85,25,14.28,25,0
SBSE.IDX,22-May-2020,2299.67,2299.8,2222.18,2236.87,0
SBSU.IDX,22-May-2020,1891.98,1891.98,1819.44,1830.04,0
SBTH.IDX,22-May-2020,21.42,21.42,21.42,21.42,0
SBTR.IDX,22-May-2020,40.97,41,40.32,40.71,0
SBTW.IDX,22-May-2020,64.28,67.85,57.14,60.71,0
SBUP.IDX,22-May-2020,5088.62,5110.15,5074.67,5107.16,0
SCBR.IDX,22-May-2020,45.36,45.42,44.32,44.76,0
SCII.IDX,22-May-2020,58.48,58.49,55.81,56.55,0
SCIR.IDX,22-May-2020,184.2,184.2,179.61,180.75,0
SCIS.IDX,22-May-2020,179.28,179.28,174.82,175.93,0
SCIT.IDX,22-May-2020,332.35,332.83,324.69,326.74,0
SCPC.IDX,22-May-2020,2369.02,2369.02,2318.74,2319.82,0
SCRC.IDX,22-May-2020,3952.99,3952.99,3751.69,3772.82,0
SCRE.IDX,22-May-2020,4707.31,4707.31,4389.01,4400.59,0
SCSC.IDX,22-May-2020,3433.56,3433.56,3349.52,3356.15,0
SCSE.IDX,22-May-2020,3477.95,3477.95,3392.83,3393.24,0
SCUT.IDX,22-May-2020,1320.65,1320.65,1301.63,1301.89,0
SCWI.IDX,22-May-2020,180.25,180.28,173.02,174.49,0
SCWP.IDX,22-May-2020,252.6,253.43,247.11,248.72,0
SDDE.IDX,22-May-2020,445.65,445.9,441.44,445.67,0
SDEW.IDX,22-May-2020,1276.75,1280.68,1260.88,1275.59,0
SDIP.IDX,22-May-2020,115.89,118.69,115.74,117.14,0
SDIS.IDX,22-May-2020,123.39,126.37,123.23,124.72,0
SDIT.IDX,22-May-2020,143.93,147.41,143.75,145.48,0
SDPI.IDX,22-May-2020,1363.42,1363.47,1345.92,1353.27,0
SDTI.IDX,22-May-2020,1687.22,1687.64,1665.92,1675.02,0
SDTR.IDX,22-May-2020,1297.69,1302.48,1290.57,1301.82,0
SDTS.IDX,22-May-2020,1029.29,1035.57,1029.18,1033.55,0
SDTT.IDX,22-May-2020,1260.78,1268.73,1260.78,1266.27,0
SEAN.IDX,22-May-2020,645.1,645.1,633.44,635.54,0
SEBI.IDX,22-May-2020,1773.55,1773.63,1733.56,1740.76,0
SECA.IDX,22-May-2020,176.72,177.06,171.18,175.04,0
SECB.IDX,22-May-2020,152.07,152.37,147.31,150.63,0
SECC.IDX,22-May-2020,274.76,275.42,266.27,272.27,0
SEFD.IDX,22-May-2020,3.7,33.33,0.01,33.33,0
SEFI.IDX,22-May-2020,92.59,96.29,92.59,96.29,0
SEIB.IDX,22-May-2020,2200.23,2201.73,2158.54,2172.65,0
SEIE.IDX,22-May-2020,245.53,245.76,244.03,245.34,0
SEIT.IDX,22-May-2020,144.18,145.4,144.11,145.4,0
SEIU.IDX,22-May-2020,228.37,228.51,225.91,226.93,0
SEMT.IDX,22-May-2020,1320.65,1320.65,1271.88,1274.45,0
SEOF.IDX,22-May-2020,7.4,11.11,7.4,11.11,0
SEOH.IDX,22-May-2020,3.7,3.7,3.7,3.7,0
SETH.IDX,22-May-2020,3.7,3.7,3.7,3.7,0
SETW.IDX,22-May-2020,55.55,77.77,55.55,77.77,0
SFFD.IDX,22-May-2020,43.93,50,16.66,43.93,0
SFFI.IDX,22-May-2020,80.3,81.81,72.72,77.27,0
SFOF.IDX,22-May-2020,13.63,15.15,13.63,15.15,0
SFOH.IDX,22-May-2020,12.12,15.15,12.12,13.63,0
SFTH.IDX,22-May-2020,15.15,15.15,13.63,15.15,0
SFTR.IDX,22-May-2020,1694.73,1696.94,1684.61,1692.6,0
SFTW.IDX,22-May-2020,48.48,53.03,39.39,51.51,0
SG0A.IDX,22-May-2020,233.2,233.35,230.56,231.47,0
SG0B.IDX,22-May-2020,51.34,51.38,50.76,50.96,0
SG0C.IDX,22-May-2020,561.52,561.88,555.13,557.36,0
SG0D.IDX,22-May-2020,27.13,27.16,26.78,26.97,0
SG0E.IDX,22-May-2020,296.74,297.01,292.91,295,0
SG0F.IDX,22-May-2020,342.34,343.18,338.13,339.97,0
SG0G.IDX,22-May-2020,292.83,293.55,289.23,290.8,0
SG0H.IDX,22-May-2020,3202.72,3210.54,3163.28,3180.51,0
SG0I.IDX,22-May-2020,196.68,197.59,181.07,192.68,0
SG1A.IDX,22-May-2020,301.74,303.14,277.76,295.62,0
SG1B.IDX,22-May-2020,330.35,330.46,322.34,324.94,0
SG1C.IDX,22-May-2020,7.47,7.47,7.29,7.34,0
SG1D.IDX,22-May-2020,81.75,81.78,79.77,80.41,0
SG1E.IDX,22-May-2020,96,96.03,94.22,95.08,0
SG1F.IDX,22-May-2020,19.48,19.49,19.12,19.29,0
SG1G.IDX,22-May-2020,41.59,41.61,40.84,41.19,0
SG1H.IDX,22-May-2020,132.82,132.97,130.23,130.52,0
SG1I.IDX,22-May-2020,54.09,54.15,53.04,53.16,0
SG1J.IDX,22-May-2020,106.01,106.5,97.59,103.85,0
SG2A.IDX,22-May-2020,309.87,311.83,289.19,303.48,0
SG2B.IDX,22-May-2020,199.75,201.02,186.42,195.64,0
SG2C.IDX,22-May-2020,293.73,295.59,274.05,287.68,0
SG2D.IDX,22-May-2020,91.9,94.5,91.04,94.02,0
SG2E.IDX,22-May-2020,7.97,8.19,7.89,8.15,0
SG2F.IDX,22-May-2020,28.75,29.56,28.48,29.41,0
SG2G.IDX,22-May-2020,80.67,80.97,78.82,79.78,0
SG2H.IDX,22-May-2020,6.48,6.5,6.33,6.41,0
SG2I.IDX,22-May-2020,32.95,33.08,32.2,32.59,0
SG2J.IDX,22-May-2020,66.25,66.32,64.95,65.1,0
SG3A.IDX,22-May-2020,460.36,460.36,449.37,451.56,0
SG3B.IDX,22-May-2020,3322.33,3322.33,3242.73,3258.81,0
SG3C.IDX,22-May-2020,262.33,263.36,260.88,262.53,0
SG3D.IDX,22-May-2020,4.78,4.79,4.75,4.78,0
SG3E.IDX,22-May-2020,52.3,52.51,52.02,52.34,0
SG3F.IDX,22-May-2020,82.61,82.82,81.18,81.97,0
SG3G.IDX,22-May-2020,32.3,32.39,31.75,32.05,0
SG3H.IDX,22-May-2020,233.11,233.71,229.1,231.31,0
SG3I.IDX,22-May-2020,188.2,188.91,171.65,184.42,0
SG3J.IDX,22-May-2020,381.64,381.64,372.53,374.34,0
SG4A.IDX,22-May-2020,150.82,151.39,137.55,147.79,0
SG4B.IDX,22-May-2020,208.91,209.53,198.36,206.02,0
SG4C.IDX,22-May-2020,49.91,50.05,47.39,49.22,0
SG4D.IDX,22-May-2020,90.36,90.63,85.8,89.12,0
SG4E.IDX,22-May-2020,52.1,52.34,48.5,51.2,0
SG4F.IDX,22-May-2020,205.11,206.07,190.92,201.57,0
SG4G.IDX,22-May-2020,152.24,153.48,151.8,152.15,0
SG4H.IDX,22-May-2020,89.39,90.11,89.13,89.33,0
SG4I.IDX,22-May-2020,114.02,114.95,113.69,113.95,0
SG4J.IDX,22-May-2020,52.98,53.18,48.32,51.92,0
SG5A.IDX,22-May-2020,172.44,173,163.06,167.54,0
SG5B.IDX,22-May-2020,253.56,254.38,239.77,246.36,0
SG5C.IDX,22-May-2020,1011.23,1023.4,1011.23,1020.9,0
SG5D.IDX,22-May-2020,131.75,133.34,131.75,133.01,0
SG5E.IDX,22-May-2020,901.13,911.98,901.13,909.75,0
SG5F.IDX,22-May-2020,304.96,305.33,301.19,303.01,0
SG5G.IDX,22-May-2020,17.23,17.25,17.01,17.12,0
SG5H.IDX,22-May-2020,188.48,188.7,186.14,187.27,0
SG5I.IDX,22-May-2020,125.27,125.63,118.56,123.85,0
SG5J.IDX,22-May-2020,285.84,286.77,270.3,277.72,0
SG6A.IDX,22-May-2020,406.16,408.25,385.16,402.45,0
SG6B.IDX,22-May-2020,144.4,144.4,141.07,142.19,0
SG6C.IDX,22-May-2020,1042.22,1042.22,1018.21,1026.26,0
SG6D.IDX,22-May-2020,139.52,139.6,136.14,136.45,0
SG6E.IDX,22-May-2020,12.33,12.34,12.04,12.06,0
SG6F.IDX,22-May-2020,18.14,18.15,17.7,17.74,0
SG6G.IDX,22-May-2020,247.8,247.8,241.2,246.26,0
SG6H.IDX,22-May-2020,148.05,148.05,144.11,147.13,0
SG6I.IDX,22-May-2020,268.08,268.08,260.94,266.42,0
SG6J.IDX,22-May-2020,103.4,103.7,97.87,102.23,0
SG7A.IDX,22-May-2020,8.07,8.07,7.89,7.89,0
SG7B.IDX,22-May-2020,61.34,61.34,59.92,59.97,0
SG7C.IDX,22-May-2020,308.06,308.36,302.76,305.39,0
SG7D.IDX,22-May-2020,138.59,138.72,136.2,137.39,0
SG7E.IDX,22-May-2020,1515.15,1516.64,1489.07,1502.06,0
SG7F.IDX,22-May-2020,335.23,335.4,329.77,332.16,0
SG7G.IDX,22-May-2020,276.08,276.22,271.58,273.55,0
SG7H.IDX,22-May-2020,3019.51,3021.05,2970.33,2991.85,0
SG7I.IDX,22-May-2020,119.45,119.45,117.71,118.12,0
SG7J.IDX,22-May-2020,83.84,83.84,81.9,81.97,0
SG8A.IDX,22-May-2020,86.71,89.1,85.96,88.07,0
SG8B.IDX,22-May-2020,4.7,4.83,4.66,4.77,0
SG8C.IDX,22-May-2020,8.89,9.14,8.82,9.03,0
SG8D.IDX,22-May-2020,204.81,204.81,194,196.34,0
SG8E.IDX,22-May-2020,164.35,164.35,155.68,157.56,0
SG8F.IDX,22-May-2020,320.61,320.61,303.69,307.36,0
SG8G.IDX,22-May-2020,132.78,132.86,131.51,131.92,0
SG8H.IDX,22-May-2020,301.12,301.3,298.25,299.16,0
SG8I.IDX,22-May-2020,1451.76,1452.62,1437.84,1442.31,0
SG8J.IDX,22-May-2020,1306.04,1306.04,1287,1291.49,0
SG9A.IDX,22-May-2020,33.51,33.6,32.18,33.11,0
SG9B.IDX,22-May-2020,57.38,57.53,55.09,56.7,0
SG9C.IDX,22-May-2020,306.94,307.6,295.44,303.02,0
SG9D.IDX,22-May-2020,221.54,222.03,213.24,218.72,0
SG9E.IDX,22-May-2020,2401.93,2407.24,2311.96,2371.41,0
SG9F.IDX,22-May-2020,122.08,122.35,117.19,120.38,0
SG9G.IDX,22-May-2020,44.37,44.48,42.6,43.76,0
SG9H.IDX,22-May-2020,387.42,388.3,371.92,382.05,0
SG9I.IDX,22-May-2020,125.53,126.1,116.07,123.19,0
SG9J.IDX,22-May-2020,145.27,145.63,139.46,143.53,0
SGAA.IDX,22-May-2020,1258.37,1258.62,1245.62,1250.48,0
SGAB.IDX,22-May-2020,1371.04,1371.92,1363.52,1370.01,0
SGAC.IDX,22-May-2020,3567.01,3567.01,3530.49,3547.36,0
SGAD.IDX,22-May-2020,3884.75,3891.71,3864.15,3886.44,0
SGCC.IDX,22-May-2020,174.42,174.82,168.06,172.34,0
SGCR.IDX,22-May-2020,125.6,125.79,124.14,125.01,0
SGDO.IDX,22-May-2020,127.46,127.55,125.82,126.49,0
SGIA.IDX,22-May-2020,134.81,134.81,132.59,134.32,0
SGIB.IDX,22-May-2020,1057.48,1065.27,1052,1064.53,0
SGID.IDX,22-May-2020,1071,1086.35,1068.5,1084.62,0
SGIF.IDX,22-May-2020,205.22,206.68,203.05,206.59,0
SGIR.IDX,22-May-2020,116.01,116.18,114.8,115.41,0
SGJ.IDX,22-May-2020,116.9,117.43,108.81,114.87,0
SGK.IDX,22-May-2020,260.32,260.56,256.96,258.8,0
SGLN.IDX,22-May-2020,299.17,302.4,298.48,300.93,0
SGMA.IDX,22-May-2020,184.53,184.79,182.6,183.56,0
SGME.IDX,22-May-2020,1390.2,1390.32,1375.1,1387.03,0
SGMU.IDX,22-May-2020,1033.97,1033.97,1019.86,1026.8,0
SGON.IDX,22-May-2020,373.52,373.9,368.83,370.79,0
SGP.IDX,22-May-2020,2221.49,2248.18,2221.27,2244.41,0
SGPA.IDX,22-May-2020,207.88,208.2,205.48,206.92,0
SGPG.IDX,22-May-2020,123.98,124.06,122.22,123.18,0
SGPP.IDX,22-May-2020,40.29,40.38,38.82,39.81,0
SGPR.IDX,22-May-2020,38.39,38.42,37.85,38.15,0
SGPT.IDX,22-May-2020,73.01,73.18,70.34,72.14,0
SGQA.IDX,22-May-2020,435.2,437.26,402.44,427.17,0
SGQB.IDX,22-May-2020,126.31,126.86,117.05,123.84,0
SGQC.IDX,22-May-2020,120.18,120.72,111.37,117.85,0
SGQD.IDX,22-May-2020,473.11,475.25,438.43,463.95,0
SGQE.IDX,22-May-2020,212.03,214.58,212.01,214.22,0
SGQF.IDX,22-May-2020,1991.95,2015.93,1991.75,2012.5,0
SGQG.IDX,22-May-2020,307.52,308,299.63,304.41,0
SGQH.IDX,22-May-2020,140.64,140.87,137.04,139.23,0
SGQI.IDX,22-May-2020,1537.64,1540.09,1498.19,1522.16,0
SGQJ.IDX,22-May-2020,110.55,111.07,102.23,108.51,0
SGRC.IDX,22-May-2020,117.66,117.89,116.6,117.77,0
SGRE.IDX,22-May-2020,89.24,89.41,88.43,89.32,0
SGRG.IDX,22-May-2020,21.23,21.25,20.93,21.1,0
SGRM.IDX,22-May-2020,128.58,128.74,127,128.34,0
SGRT.IDX,22-May-2020,66.63,66.73,66,66.57,0
SGSA.IDX,22-May-2020,847.85,866.45,840.57,863.91,0
SGSB.IDX,22-May-2020,60.94,62.27,60.41,62.09,0
SGSC.IDX,22-May-2020,572.73,585.3,567.82,583.58,0
SGSD.IDX,22-May-2020,331.51,333.29,328.93,330.81,0
SGSE.IDX,22-May-2020,141.07,141.4,135.92,139.39,0
SGSF.IDX,22-May-2020,284.14,285.67,281.92,283.54,0
SGSG.IDX,22-May-2020,3108.77,3125.52,3084.57,3102.25,0
SGSH.IDX,22-May-2020,115.57,115.78,112.21,115.05,0
SGSJ.IDX,22-May-2020,7.37,7.39,7.16,7.34,0
SGSK.IDX,22-May-2020,69.33,69.46,67.31,69.02,0
SGSM.IDX,22-May-2020,136.37,136.46,134.61,135.32,0
SGSN.IDX,22-May-2020,1491.01,1492.02,1471.79,1479.54,0
SGSO.IDX,22-May-2020,225.52,226.7,212.79,223.39,0
SGSP.IDX,22-May-2020,532.69,535.5,502.64,527.67,0
SGSQ.IDX,22-May-2020,1428.38,1436.05,1347.93,1415.06,0
SGSR.IDX,22-May-2020,350.12,350.29,341.47,345.2,0
SGSS.IDX,22-May-2020,6.61,6.62,6.45,6.52,0
SGST.IDX,22-May-2020,72.41,72.44,70.62,71.39,0
SGSU.IDX,22-May-2020,156.22,157.17,153.42,156.26,0
SGSV.IDX,22-May-2020,49.33,49.63,48.45,49.35,0
SGSW.IDX,22-May-2020,105.32,105.96,103.44,105.35,0
SGSX.IDX,22-May-2020,305.29,305.49,301.34,302.94,0
SGT.IDX,22-May-2020,1542.25,1545.88,1485.98,1523.96,0
SGTR.IDX,22-May-2020,227.05,227.4,224.43,225.99,0
SGV.IDX,22-May-2020,229.34,229.34,226,226.79,0
SGWT.IDX,22-May-2020,120.07,120.17,116.75,118.57,0
SGX.IDX,22-May-2020,300.74,301.32,289.45,297.18,0
SGY.IDX,22-May-2020,279.88,279.88,273.43,275.59,0
SHTR.IDX,22-May-2020,1576.16,1585.54,1567.91,1585.1,0
SIDO.IDX,22-May-2020,1741.38,1743.93,1709.63,1720.44,0
SIFD.IDX,22-May-2020,44.44,55.55,38.88,52.77,0
SIFI.IDX,22-May-2020,84.72,84.72,80.55,83.33,0
SIIP.IDX,22-May-2020,99.58,99.98,99.55,99.89,0
SIIS.IDX,22-May-2020,104.07,104.49,104.05,104.39,0
SIIT.IDX,22-May-2020,123.68,124.18,123.65,124.06,0
SIOF.IDX,22-May-2020,27.77,31.94,26.38,30.55,0
SIOH.IDX,22-May-2020,18.05,20.83,18.05,19.44,0
SIPR.IDX,22-May-2020,1040.07,1040.07,1001.55,1003.69,0
SIRP.IDX,22-May-2020,105.32,105.63,102.36,103.02,0
SITH.IDX,22-May-2020,19.44,23.61,19.44,23.61,0
SITR.IDX,22-May-2020,514.55,515.93,507.95,515.05,0
SITW.IDX,22-May-2020,70.83,73.61,65.27,73.61,0
SIUT.IDX,22-May-2020,13.49,13.62,13.41,13.42,0
SJPA.IDX,22-May-2020,1364.34,1366.74,1346.94,1350.28,0
SJPB.IDX,22-May-2020,1571.65,1573.05,1551.35,1556.24,0
SJPC.IDX,22-May-2020,2583.18,2583.18,2550.99,2556.61,0
SJPD.IDX,22-May-2020,1229.19,1231.93,1213.35,1216.37,0
SJRI.IDX,22-May-2020,2333.5,2335.11,2294.92,2301.31,0
SJTR.IDX,22-May-2020,1771.03,1787.03,1754.34,1785.73,0
SKFD.IDX,22-May-2020,26.76,46.47,25.35,43.66,0
SKFI.IDX,22-May-2020,90.14,91.54,90.14,91.54,0
SKOF.IDX,22-May-2020,54.92,60.56,53.52,59.15,0
SKOH.IDX,22-May-2020,50.7,52.11,50.7,52.11,0
SKTH.IDX,22-May-2020,49.29,52.11,47.88,50.7,0
SKTR.IDX,22-May-2020,583.7,583.7,578.36,582.68,0
SKTW.IDX,22-May-2020,70.42,78.87,69.01,78.87,0
SLAC.IDX,22-May-2020,3665.32,3670.53,3588.27,3653.37,0
SLCN.IDX,22-May-2020,265.97,266.5,264.51,266.39,0
SLCT.IDX,22-May-2020,368.96,369.7,366.94,369.55,0
SLCU.IDX,22-May-2020,334.46,335.12,332.63,334.99,0
SLEE.IDX,22-May-2020,97.06,97.16,95.56,96.75,0
SLER.IDX,22-May-2020,44.43,44.48,43.74,44.29,0
SLEW.IDX,22-May-2020,857.53,861.33,845.35,860.07,0
SLFD.IDX,22-May-2020,53.84,69.23,34.61,69.23,0
SLFI.IDX,22-May-2020,76.92,84.61,76.92,84.61,0
SLOF.IDX,22-May-2020,38.46,46.15,38.46,42.3,0
SLOH.IDX,22-May-2020,38.46,38.46,38.46,38.46,0
SLPE.IDX,22-May-2020,956.58,963.53,948.64,963.43,0
SLPX.IDX,22-May-2020,136.43,138.01,133.39,138.01,0
SLRT.IDX,22-May-2020,49.65,49.7,48.88,49.49,0
SLTH.IDX,22-May-2020,34.61,34.61,34.61,34.61,0
SLTW.IDX,22-May-2020,80.76,80.76,69.23,76.92,0
SLUN.IDX,22-May-2020,7424.95,7468.26,7351.83,7461.7,0
SLUT.IDX,22-May-2020,12942.77,13084.2,12942.77,13073.85,0
SLV.IDX,22-May-2020,17.435,17.77,17.19,17.693,74678
SML.IDX,22-May-2020,774.44,775.58,763.86,775.34,436409500
